filename,<SEC-DOCUMENT>,<SEC-HEADER>,ACCESSION NUMBER:,PUBLIC DOCUMENT COUNT:,CONFORMED PERIOD OF REPORT:,FILED AS OF DATE:,COMPANY CONFORMED NAME:,CENTRAL INDEX KEY:,STANDARD INDUSTRIAL CLASSIFICATION:,IRS NUMBER:,STATE OF INCORPORATION:,FISCAL YEAR END:,SEC FILE NUMBER:,FILM NUMBER:,CITY:,STATE:,Total assets,Total shareholders' equity,Total stockholders' equity,Total liabilities,Provision for income taxes,Long-term debt    ,Operating income,Gross profit,Net income,<TOTAL-COSTS>,<TOTAL-REVENUES>,<RECEIVABLES>,<INTEREST-EXPENSE>,<CURRENT-ASSETS>,<CURRENT-LIABILITIES>,<DEPRECIATION>,Cash
834182107-10-K-19961126.txt,19961202,19961202,0000835541-96-000004,5,19960830,19961126,SOLECTRON CORP,0000835541,PRINTED CIRCUIT BOARDS [3672],942447045,CA,0831,001-11098,96672749,MILPITAS,CA,"1,452,198     $ 940,855","700,569       538,141",,"751,629 ",,"14,094 ","40,803   $  41,944    $44,701    $ 47,977","66,346   $  65,361    $71,793    $ 78,878","27,347   $  27,650   $ 27,720    $ 31,515","2,534,813","2,817,191","344,192","15,650","1,144,724","358,369",0,"228,830     $  89,959"
834380107-10-K-19960930.txt,19961001,19961001,0000912057-96-021564,4,19960630,19960930,SOLV EX CORP,0000350305,CRUDE PETROLEUM & NATURAL GAS [1311],850283729,NM,0630,000-09897,96637253,ALBUQUERQUE,NM,,,"42,516,866       4,674,707","37,649,972 ",,"25,367 ",,,,,,,,,,,"43,902,567    $    854,719"
834449100-10-K-19960905.txt,19960906,19960906,0000818594-96-000008,6,19960630,19960905,SOMATOGEN INC,0000818594,BIOLOGICAL PRODUCTS (NO DIAGNOSTIC SUBSTANCES) [2836],840991858,DE,0630,000-19423,96625790,BOULDER,CO,,,,,,,,,,,,,,,,,"29,541          $26,376"
835637109-10-K-19960930.txt,19961001,19961001,0000102588-96-000016,4,19960630,19960930,VACU DRY CO,0000102588,"CANNED, FROZEN & PRESERVED FRUIT, VEG & FOOD SPECIALTIES [2030]",941069729,CA,0630,000-01912,96637182,SEBASTOPOL,CA,,,,,,,,,,,,,,,,,"214,000 $   187,000"
836066100-10-K-19960927.txt,19960930,19960930,0000950170-96-000871,5,19960630,19960927,SOUND ADVICE INC,0000793971,RETAIL-RADIO TV & CONSUMER ELECTRONICS STORES [5731],591520531,FL,0630,000-15194,96635806,DANIA,FL,"49,056    56,702    57,537    46,384    51,861","17,168,839    21,396,015",,2.75 ,xes ,"161,406 ",,"5, 1996, approximately 329 sales personnel working","788,000 or $.21 per share after taxes, Net Income would","119,774,833","168,984,777","4,100,808","1,526,199","34,644,754","26,019,414","16,733,001",
840649107-10-K-19960301.txt,19960304,19960304,0001005444-96-000007,1,19951231,19960301,SOUTH WEST PROPERTY TRUST INC,0000887983,OPERATORS OF APARTMENT BUILDINGS [6513],752434995,MD,1231,001-11224,96530374,DALLAS,TX,,,,,,,,,,,,,,,,,
843805102-10-K-19960415.txt,19960416,19960416,0000109747-96-000004,2,19951231,19960415,SOUTHERN SECURITY LIFE INSURANCE CO,0000109747,LIFE INSURANCE [6311],591231733,FL,1231,002-35669,96546978,LAKE MARY,FL,,,,,,,,,,,,,,,,,
844271106-10-K-19961230.txt,19961231,19961231,0000950144-96-009389,9,19960930,19961230,SOUTHFIRST BANCSHARES INC,0000925963,"SAVINGS INSTITUTION, FEDERALLY CHARTERED [6035]",631121255,DE,0930,001-13640,96687908,SYLACAUGA,AL,"90,281,934            85,495,033",,"12,887,814            14,770,586","77,394,120 ",,,,,"16,656)       611,385         360,585",,,,553,,,,
845743004-10-K-19961125.txt,19961126,19961126,0000950162-96-000615,12,19960831,19961125,SOUTHWESTERN PUBLIC SERVICE CO,0000092521,ELECTRIC SERVICES [4911],750575400,NM,0831,001-03789,96671997,AMARILLO,TX,"1,997,817            $ 1,909,005",,,,,"622,931 ","150,666         154,211         139,719",,"8,300,000 and net income by",,,,,,,,"34,187         15,540         49,727"
845905108-10-K-19960329.txt,19960401,19960401,0000903594-96-000027,9,19951231,19960329,SOVEREIGN BANCORP INC,0000811830,"SAVINGS INSTITUTION, FEDERALLY CHARTERED [6035]",232453088,PA,1231,000-16533,96540935,READING,PA,,,,,,,,,,,,,,,,,
846329100-10-K-19960920.txt,19960923,19960923,0000930661-96-001229,6,19960630,19960920,SPAGHETTI WAREHOUSE INC,0000775298,RETAIL-EATING PLACES [5812],751393176,TX,0630,001-10291,96632736,GARLAND,TX,,,,,,,,"3,596,296     3,141,504    3,761,134    3,653,290","1,709,364    $ 1,250,027   $ (8,333,458)","59,086,483","70,956,619","659,069","1,044,660","10,152,903","13,158,214","22,691,371","1,872,919   $  8,065,364"
847487204-10-K-19960401.txt,19960402,19960402,0000950152-96-001337,8,19951231,19960401,SPECIALTY CHEMICAL RESOURCES INC,0000703645,ADHESIVES & SEALANTS [2891],341366838,DE,1231,001-11013,96543444,MACEDONIA,OH,,,,mpanies ,ch ,"44,500 ",,"4,295,577          6,865,233          10,373,892",,"39,123,444","43,419,021","8,162,689","779,041","15,082,657","7,940,683","3,426,847","1,238             $    15,025"
847598109-10-K-19960401.txt,19960402,19960402,0000950123-96-001491,8,19951231,19960401,SPECTRAN CORP,0000718487,"GLASS PRODUCTS, MADE OF PURCHASED GLASS [3231]",042729372,DE,1231,000-12489,96542355,STURBRIDGE,MA,"40,364,712       $31,361,937",,"24,295,440        23,104,086","40,364,712 ",,"4,760,000 ",,"13,061,053          7,622,626          9,614,861","542,037        $  (487,381)       $ 3,655,084","38,015,738","38,580,608","7,533,456","625,468","22,027,422","6,069,272","12,716,752","1,624,515         $ 477,022"
847805108-10-K-19960927.txt,19960930,19960930,0000950168-96-001812,17,19960629,19960927,SPEIZMAN INDUSTRIES INC,0000092827,WHOLESALE-INDUSTRIAL MACHINERY & EQUIPMENT [5084],560901212,DE,0630,000-08544,96635915,CHARLOTTE,NC,,,"18,202,925              18,781,945","17,946,299 ",,,,,"573,066)                --                   --","46,592,645","46,279,969","12,076,832","43,400)","34,121,835","17,808,965","1,525,058",
848432100-10-K-19960415.txt,19960417,19960417,0000950110-96-000386,10,19951231,19960415,GRAFF PAY PER VIEW INC /DE/,0000839431,CABLE & OTHER PAY TELEVISION SERVICES [4841],112917462,DE,1231,000-21150,96547365,NEW YORK,NY,"102,477,999          $40,997,739",,"8,068,941           23,460,208","94,409,058 ",,"2,540,444 ",,,,"53,749,600","51,057,543","7,835,696","1,234,607","16,732,423","19,634,159","6,068,619","1,483,088          $ 1,598,282"
849163308-10-K-19960627.txt,19960629,19960629,0000898430-96-002913,6,19960331,19960627,SPORT CHALET INC,0000892907,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES [5940],954390071,DE,0331,000-20736,96586429,LA CANADA,CA,"49,507,622   $51,564,921","24,403,689    25,763,512",,"49,507,622 ","31, ",,,"43,351,399          45,959,728          40,579,801","1995 .............                                               291,581         291,581","44,367,566            44,520,185","133,740,747           134,734,540","961,875               575,151","1,223,656               893,962","36,343,915            39,343,677","25,103,933            24,428,137","11,144,652            10,119,263","768,562   $   492,303"
852235100-10-K-19960410.txt,19960411,19960411,0000950116-96-000233,3,19951231,19960410,SQUARE INDUSTRIES INC,0000093134,"SERVICES-AUTOMOTIVE REPAIR, SERVICES & PARKING [7500]",132610905,NY,1231,000-04979,96545776,JERSEY CITY,NJ,,,,,"300,000, ","1,231,919) ",,,,"54,080,319","65,931,050","1,346,172","1,890,052","6,296,719","8,630,597","6,751,734","1,532,909        $ 1,225,853"
852312305-10-K-19960328.txt,19960329,19960329,0000898430-96-001034,6,19951229,19960328,STAAR SURGICAL COMPANY,0000718937,OPHTHALMIC GOODS [3851],953797439,DE,1231,000-11634,96540228,MONROVIA,CA,,,"28,678,026      22,028,959","10,124,964 ",,"794,199 ","7,088,061      5,517,350      1,930,454","26,253,321     21,294,657     16,095,742","7,481,720    $ 8,326,314    $ 2,534,759","8,441,099","34,694,420","7,611,929","419,000","25,092,967","8,758,293","6,554,990","3,767,011    $  3,203,887"
854305208-10-K-19960214.txt,19960216,19960216,0000797465-96-000004,9,19951231,19960214,STANLEY FURNITURE CO INC/,0000797465,HOUSEHOLD FURNITURE [2510],541272589,DE,1231,000-14938,96518906,STANLEYTOWN,VA,,,,,,,,,,,,,,,,,298        $    301
855269106-10-K-19961230.txt,19961231,19961231,0000908834-96-000337,10,19960930,19961230,STARCRAFT CORP /IN/,0000906473,MOTOR HOMES [3716],351817634,IN,1003,000-22048,96688028,GOSHEN,IN,,,,,,,,,,,,,,,,,
855668109-10-K-19960911.txt,19960912,19960912,0000093676-96-000007,2,19960629,19960911,STARRETT L S CO,0000093676,"CUTLERY, HANDTOOLS & GENERAL HARDWARE [3420]",042756926,MA,0630,001-00367,96628409,ATHOL,MA,,,,,,,,,,,,,,,,,"1,417    $  2,589"
85590A401-10-K-19960307.txt,19960308,19960308,0000950148-96-000333,13,19951231,19960307,STARWOOD LODGING CORP,0000316206,REAL ESTATE [6500],521193298,MD,1231,001-07959,96532125,LOS ANGELES,CA,,,,,,,,,"8,970,000     $ (4,663,000)     $(7,032,000)","109,259,000","149,184,000","8,318,000","5,470,000","8,433,00","14,610,000",0,
857873103-10-K-19961224.txt,19961225,19961225,0000912057-96-030074,5,19960925,19961224,CONSOLIDATED PRODUCTS INC /IN/,0000093859,RETAIL-EATING PLACES [5812],370684070,IN,0927,001-12373,96685400,INDIANAPOLIS,IN,,"57,828,932          42,615,455",,,,"10,000,000 ",,,,"160,789,721<F2>","229,420,924","5,532,499","3,147,818","15,143,556","37,304,688","46,987,316","190,000 in 1996"
858154107-10-K-19960326.txt,19960327,19960327,0000950112-96-000927,7,19951231,19960326,STEEL OF WEST VIRGINIA INC,0000820960,"STEEL WORKS, BLAST FURNACES  ROLLING MILLS (COKE OVENS) [3312]",550684304,DE,1231,000-16254,96538780,HUNTINGTON,WV,,,,,,,,,,,,,,,,,0       $    13
858603103-10-K-19960415.txt,19960416,19960416,0000094056-96-000015,2,19951231,19960415,STEPHAN CO,0000094056,"PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS [2844]",590676812,FL,1231,001-04436,96547189,FORT LAUDERDALE,FL,,,,,,,,,,,,,,,,,
859241101-10-K-19960612.txt,19960613,19960613,0000950134-96-002832,8,19960229,19960612,OAKHURST CO INC,0000874238,WHOLESALE-MOTOR VEHICLE SUPPLIES & NEW PARTS [5013],251655321,DE,0303,000-19450,96580139,GRAND PRAIRIE,TX,,,"10,899          14,835",,,,,"2,887            2,827            2,480            1,824",439                          439,"37,321","47,810","4,585",646,"13,831","7,649","1,019",318       $     314
859547101-10-K-19961126.txt,19961202,19961202,0000899243-96-001532,12,19961030,19961126,STERLING SOFTWARE INC,0000716714,SERVICES-PREPACKAGED SOFTWARE [7372],751873956,DE,0930,001-08465,96672084,DALLAS,TX,,,"879,491   348,338",,12)............ ,,,,"237,888     9,274    58,339","378,397","439,171","133,383","3,361)","914,643","181,725","42,029","524,237  $178,910"
86024C203-10-K-19960320.txt,19960321,19960321,0000930661-96-000176,9,19951231,19960320,STEVENS INTERNATIONAL INC,0000817644,PRINTING TRADES MACHINERY & EQUIPMENT [3555],752159407,DE,1231,001-09603,96536558,FORT WORTH,TX,,,"45,372   40,965",,"1,995 ",,"9,437     8,474     6,809","30,874    25,685    24,286","4,299  $  2,342  $  1,183","108,307","139,181","26,734","3,421","70,032","31,905","23,439",712  $   396
860342104-10-K-19960425.txt,19960426,19960426,0000094328-96-000003,5,19960131,19960425,STEWART & STEVENSON SERVICES INC,0000094328,ENGINES & TURBINES [3510],741051605,TX,0131,001-11443,96550580,HOUSTON,TX,,,,,,,,,,,,,,,,,"6,325       $   3,987"
860630102-10-K-19960326.txt,19960327,19960327,0000720672-96-000011,7,19951231,19960326,STIFEL FINANCIAL CORP,0000720672,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES [6211]",431273600,DE,1231,001-09305,96538278,ST LOUIS,MO,,,,,,,,,,,,,,,,,
861502102-10-K-19960726.txt,19960729,19960729,0000777538-96-000025,2,19960331,19960726,STOKELY USA INC,0000777538,"CANNED, FRUITS, VEG & PRESERVES, JAMS & JELLIES [2033]",390513230,WI,0331,000-13943,96599853,OCONOMOC,WI,"175,721       $181,294",,,"175,721 ",,"15,150) ",,"5,206       7,879     10,572      6,729    30,386","28,821)",175865,206398,17545,10182,114073,65655,33641,"777       $  1,177"
861589109-10-K-19960327.txt,19960328,19960328,0000912057-96-005292,8,19951231,19960327,STONE CONTAINER CORP,0000094610,PAPERBOARD MILLS [2631],362041256,DE,1231,001-03439,96539262,CHICAGO,IL,,,"1,005.3       648.1","6,398.9 ",,,,,11    Computation of Primary and Fully Diluted Net Income (Loss) Per  Common,6149,7351,765,460,1683,702,2114,40.3  $    108.6
862111200-10-K-19960311.txt,19960312,19960312,0000094673-96-000006,12,19951229,19960311,STORAGE TECHNOLOGY CORP,0000094673,COMPUTER STORAGE DEVICES [3572],840593263,DE,1229,001-07534,96533661,LOUISVILLE,CO,"1,888,629",,"962,833     1,265,285","925,796 ",10) ,,,"711,863       684,408       544,907","142,330)       32,038       (81,461)","1,217,622","1,929,485","432,043","34,347","974,988","549,637","527,847",
863238101-10-K-19960705.txt,19960708,19960708,0000898430-96-003062,5,19960329,19960705,STREAMLOGIC CORP,0000718865,COMPUTER STORAGE DEVICES [3572],953093858,DE,0329,000-12046,96591411,CHATSWORTH,CA,,"27,084)       7,173       89,630",,,n ,,,"16,391)     (8,869)       5,636       59,458       67,490","9,760)   (14,793)   (10,948)     4,826    (30,675)","40,799","24,408","24,806","2,027","84,637","46,497","20,035",
863318101-10-K-19960328.txt,19960329,19960329,0000910213-96-000004,2,19951231,19960328,STROBER ORGANIZATION INC,0000803515,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS [5211],112822910,DE,1231,000-15339,96540116,BROOKLYN,NY,"44,544   42,649",,"33,524   30,687","11,020 ","2,266 ",908 ,,"33,186    32,670    31,703","3,082    2,576      1,650","92,627","125,813","18,228",228,"33,487","9,796","9,049","6,007    3,890"
864325105-10-K-19960701.txt,19960702,19960702,0000950123-96-003397,2,19960331,19960701,U S ALCOHOL TESTING OF AMERICA INC,0000853017,SERVICES-MEDICAL LABORATORIES [8071],222806310,DE,0331,001-10964,96589669,RANCHO CUCAMONGA,CA,"6,952,284     $ 14,097,548",,"4,032,330        7,693,942","1,441,446 ",,"32,827 ",,,,"10,172,048","1,165,661","676,479",0,"3,084,067","1,398,484","2,060,568","1,286,520     $  1,633,098"
865091102-10-K-19960415.txt,19960416,19960416,0000950128-96-000254,3,19951231,19960415,SULCUS COMPUTER CORP,0000726712,ELECTRONIC COMPUTERS [3571],251369276,PA,1231,000-13226,96547110,GREENSBURG,PA,"47,326,778                  $47,869,483",,"22,894,086                   23,086,696","47,326,778 ",,"46,713 ",1995 North American segmental operating income includes the,,"1,368,956)        ($11,668,013)         ($3,050,100)","43,716,277","45,983,993","13,715,596","597,672","29,795,824","24,405,517","4,247,168","1,202,325                   $1,933,895"
866005101-10-K-19960401.txt,19960402,19960402,0000950123-96-001495,14,19951231,19960401,SUMMIT BANCORP     /NJ/,0000101320,NATIONAL COMMERCIAL BANKS [6021],221903313,NJ,1231,001-06451,96542437,PRINCETON,NJ,"21,536,935      $20,894,815        3.1%","1,802,316    1,533,717",,"20,870,148 ",,,,,"46,005   $ 44,039   $ 40,336   $ 39,987   $ 34,323   $ 38,571   $ 28,696   $ 28,560",,,,626376,,,,
86600T109-10-K-19960930.txt,19961001,19961001,0000950144-96-006745,9,19960630,19960930,SHOP AT HOME INC /TN/,0000810029,RETAIL-CATALOG & MAIL-ORDER HOUSES [5961],621282758,TN,0630,000-25596,96637299,KNOXVILLE,TN,"20,286,670            $18,157,431",,,"20,286,670 ",,"741,262 ","659,461         189,000           -","15,499,766       9,666,222       7,439,320",,"41,446,520","40,732,212","380,077","794,558","5,273,163","8,979,793","1,745,618","1,914,759            $   202,146"
866011109-10-K-19960329.txt,19960401,19960401,0000919297-96-000005,6,19951231,19960329,SUMMIT BANCSHARES INC /TX/,0000745344,NATIONAL COMMERCIAL BANKS [6021],751694807,CA,1231,000-11986,96540914,FORT WORTH,TX,"355,417            $ 291,011","30,125               25,334",,"325,292 ",,950 ,,,"4,729      $  4,040      $  3,731",,,,"8,277",,,,
866269103-10-K-19960401.txt,19960402,19960402,0000950146-96-000498,3,19951231,19960401,SUMMIT TAX EXEMPT BOND FUND LP,0000786156,ASSET-BACKED SECURITIES [6189],133323104,DE,1231,001-09373,96543187,NEW YORK,NY,,,,,,,,,,,,,,,,,
86724Q106-10-K-19961224.txt,19961225,19961225,0000900616-96-000011,7,19960930,19961224,SUNDANCE HOMES INC,0000900616,OPERATIVE BUILDERS [1531],363111764,IL,0930,000-21900,96685679,SCHAUMBURG,IL,,,,,,,,,,,,,,,,,
868358102-10-K-19960329.txt,19960401,19960401,0000950144-96-001363,4,19951231,19960329,SUPERIOR SURGICAL MANUFACTURING CO INC,0000095574,APPAREL & OTHER FINISHED PRODS OF FABRICS & SIMILAR MATERIAL [2300],111385670,NY,1231,001-05869,96541556,SEMINOLE,FL,,,,,,,,,,,,,,,,,
868532102-10-K-19960606.txt,19960607,19960607,0000730000-96-000002,4,19960331,19960606,SUPERTEX INC,0000730000,SEMICONDUCTORS & RELATED DEVICES [3674],942328535,CA,0331,000-12718,96577332,SUNNYVALE,CA,,,,,,,,,,,,,,,,,
86859F107-10-K-19960919.txt,19960921,19960921,0000950116-96-000991,2,19960630,19960919,SUPREMA SPECIALTIES INC,0000872867,WHOLESALE-GROCERIES & RELATED PRODUCTS [5140],112662625,NY,0630,000-19263,96632369,PATERSON,NJ,,,,,,,,,,,,,,,,,
868607102-10-K-19960328.txt,19960329,19960329,0000350846-96-000015,2,19951231,19960328,SUPREME INDUSTRIES INC,0000350846,TRUCK & BUS BODIES [3713],751670945,DE,1231,001-08183,96539817,GOSHEN,IN,"62,426,662     $ 57,592,074",,"28,802,881       19,995,143","33,623,781 ",sion ,"2,609,815 ",,,"7,240,000  $   5,472,583   $   4,267,569","136,224,658","164,450,979","16,336,446","1,781,350","37,947,040","14,808,142","12,429,136","106,740     $    273,720"
868666207-10-K-19960403.txt,19960404,19960404,0001010549-96-000015,2,19951231,19960403,SURETY CAPITAL CORP /DE/,0000784932,NATIONAL COMMERCIAL BANKS [6021],752065607,DE,1231,001-12818,96544079,HURST,TX,"121,339,273         $102,294,311","10,294,472            8,065,681",,"111,044,801 ",,,,,"886,886        $ 472,760       $  370,723",,,,"3,677,479",,,,
868819202-10-K-19960401.txt,19960402,19960402,0000950115-96-000320,5,19951231,19960401,SURGICAL LASER TECHNOLOGIES INC /DE/,0000854099,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS [3845],311093148,DE,1231,000-17919,96542736,OAKS,PA,,,,,,,,,,,,,,,,,"4,903            $4,143"
870903101-10-K-19960401.txt,19960402,19960402,0000950116-96-000191,7,19951231,19960401,SYBRON CHEMICALS INC,0000832815,MISCELLANEOUS CHEMICAL PRODUCTS [2890],510301280,DE,1231,033-21866,96542359,BIRMINGHAM,NJ,,,,,,,,,,,,,,,,,"11,284   $ 6,975"
871508107-10-K-19960320.txt,19960321,19960321,0000278352-96-000009,2,19951231,19960320,SYMBOL TECHNOLOGIES INC,0000278352,"COMPUTER PERIPHERAL EQUIPMENT, NEC [3577]",112308681,DE,1231,001-09802,96536534,BOHEIMIA,NY,,,,,,,,,,,,,,,,,
871521100-10-K-19960614.txt,19960617,19960617,0000949459-96-000059,4,19960331,19960614,SYMETRICS INDUSTRIES INC,0000095944,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT [3663],590954868,FL,0331,000-04025,96580840,MELBOURNE,FL,,,"5,894,049    4,010,634",,,"18,908) ",,,"1,846,477    $  1,469,807    $    550,159","16,907","19,692","1,275",147,"6,330","2,061","1,141","3)                $1,482,082   $  154,334"
871543104-10-K-19960917.txt,19961001,19961001,0000082628-96-000011,6,19960630,19960917,SYMMETRICOM INC,0000082628,3661,951906306,CA,0630,000-02287,96631008,SAN JOSE,CA,,,,,,,,,,,,,,,,,"31,327    $19,354"
871551107-10-K-19960529.txt,19960530,19960530,0000950123-96-002748,6,19960302,19960529,SYMS CORP,0000724742,RETAIL-FAMILY CLOTHING STORES [5651],222465228,NJ,0302,001-08546,96573978,SECAUCUS,NJ,"260,144       $245,385","207,369        197,341",,"260,144 ",as ,,,"117,189       108,739        103,423         16,856        13,534","10,411      $  8,491      $  10,847       $   (383)      $    50","217,561","334,750",0,293,"126,500","50,979","64,411","4,804       $    706"
87160G107-10-K-19961227.txt,19961231,19961231,0000836429-96-000012,1,19960930,19961227,VALLEY FORGE SCIENTIFIC CORP,0000836429,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS [3845],232131580,PA,0930,001-10382,96686920,OAKS,PA,,,,,,,,,,,,,,,,,
87162G105-10-K-19960119.txt,19960122,19960122,0000912057-96-000637,12,19951031,19960119,BIO VASCULAR INC,0000780127,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS [3841],411526554,MN,1031,000-13907,96505487,ST PAUL,MN,,,,,,,,,,,,,,,,,"15,424,969  $    2,347,954"
871839205-10-K-19960116.txt,19960117,19960117,0000950131-96-000087,5,19951031,19960116,SYSTEM SOFTWARE ASSOCIATES INC,0000808207,SERVICES-PREPACKAGED SOFTWARE [7372],363144515,DE,1031,000-15322,96503940,CHICAGO,IL,411.2  $333.2,,156.3   114.7,411.2 ,18.2 ,,52.6    24.8   36.1,,34.1  $ 15.4 $ 23.4,"341,800,000","394,400,000","212,200,000",0,"285,100,000","182,800,000","31,300,000",57.1  $ 60.2
